,Date,Platform Name,Campaign Name,Objective,Impressions,Clicks,Costs (USD),Purchase,Revenue (USD),Reach
32195,08/03/2021,Google Ads,Campaign 529,Video Views,907517.9,10382.2,198.522422,20.54234765,530.5550473,263048
32196,08/03/2021,Google Ads,Campaign 530,Conversions,243548.15,3261.4,204.7039261,18.24317795,718.0109123,70593
32197,08/03/2021,Google Ads,Campaign 534,Conversions,443.9,65.55,31.763,1.15,82.25528519,128
32198,08/03/2021,Google Ads,Campaign 541,Reach,16.1,2.3,0.667,0,0,4
32199,08/03/2021,Google Ads,Campaign 546,Engagements,1238.55,124.2,50.14,1.15,84.48450993,359
32200,08/03/2021,Google Ads,Campaign 548,Engagements,1002.8,81.65,25.852,0,0,290
32201,08/03/2021,Google Ads,Campaign 549,Conversions,569.25,31.05,24.288,0,0,165
32202,08/03/2021,Google Ads,Campaign 550,Conversions,9.2,2.3,1.1615,0,0,2
32203,08/03/2021,Google Ads,Campaign 551,Conversions,5692.5,407.1,276.6555,0,0,1650
32204,08/03/2021,Google Ads,Campaign 625,Video Views,352461.2,3643.2,127.7343421,14.95,473.8154021,102162
32205,08/03/2021,Snapchat,Campaign 61,Conversions,0,0,0,3.45,159.0768009,0
32206,08/03/2021,Snapchat,Campaign 66,Engagements,0,0,0,12.65,580.1665935,0
32207,08/03/2021,Snapchat,Campaign 68,Conversions,0,0,0,65.55,3572.730318,0
32208,08/03/2021,Snapchat,Campaign 69,Conversions,0,0,0,19.55,869.0315722,0
32209,08/03/2021,Snapchat,Campaign 70,Conversions,0,0,0,54.05,2971.942767,0
32210,08/03/2021,Snapchat,Campaign 71,Conversions,916123.35,0,2230.035089,172.5,8023.172123,265543
32211,08/03/2021,Snapchat,Campaign 72,Conversions,252314.6,3554.65,394.1691539,27.6,929.098371,73134
32212,08/03/2021,Snapchat,Campaign 73,Reach,227026.1,495.65,218.780968,350.75,16804.55045,65804
32213,08/03/2021,Snapchat,Campaign 74,Engagements,323853.8,970.6,326.4362389,151.8,6965.30312,93870
32214,09/03/2021,Facebook Ads,Campaign 294,Conversions,0,,0,4.6,192.602,0
32215,09/03/2021,Facebook Ads,Campaign 297,Conversions,0,,0,31.05,1764.399,0
32216,09/03/2021,Facebook Ads,Campaign 299,Conversions,879870.75,1631.85,1421.2275,549.7,25897.425,255035
32217,09/03/2021,Facebook Ads,Campaign 300,Conversions,44870.7,280.6,211.0595,,0,13006
32218,09/03/2021,Facebook Ads,Campaign 301,Conversions,689298.5,3707.6,1483.109,179.4,8442.357,199796
32219,09/03/2021,Facebook Ads,Campaign 302,Reach,285579.5,4381.5,611.6505,49.45,1808.697,82776
32220,09/03/2021,Facebook Ads,Campaign 303,Engagements,0,,0,48.3,2284.2565,0
32221,09/03/2021,Facebook Ads,Campaign 304,Reach,375691.2,2577.15,701.845,95.45,4632.959,108896
32222,09/03/2021,Facebook Ads,Campaign 305,Video Views,117903.75,1199.45,479.3085,36.8,1466.4455,34175
32223,09/03/2021,Facebook Ads,Campaign 307,Conversions,508769.2,5476.3,1386.2445,294.4,12188.1255,147469
32224,09/03/2021,Facebook Ads,Campaign 308,Conversions,1074136.8,1679,1558.8825,495.65,21568.1925,311344
32225,09/03/2021,Google Ads,Campaign 514,Video Views,7793.55,2567.95,170.3495,92.39897065,3227.318512,2259
32226,09/03/2021,Google Ads,Campaign 517,Conversions,25587.5,3044.05,443.2675,20.41139945,1056.751396,7416
32227,09/03/2021,Google Ads,Campaign 518,Conversions,882.05,187.45,38.4445,6.68033965,211.6805529,255
32228,09/03/2021,Google Ads,Campaign 523,Conversions,101.2,13.8,4.508,0,0,29
32229,09/03/2021,Google Ads,Campaign 527,Reach,1713.5,217.35,106.0185,0,0,496
32230,09/03/2021,Google Ads,Campaign 528,Conversions,1010.85,81.65,60.352,0.01605285,0.423629742,293
32231,09/03/2021,Google Ads,Campaign 529,Video Views,408482.3,4941.55,85.56733355,13.3680922,630.7278163,118400
32232,09/03/2021,Google Ads,Campaign 530,Conversions,98242.2,1274.2,67.72764115,11.60661765,493.8438874,28476
32233,09/03/2021,Google Ads,Campaign 534,Conversions,262.2,49.45,29.969,0,0,76
32234,09/03/2021,Google Ads,Campaign 546,Engagements,1261.55,300.15,144.8655,0,0,365
32235,09/03/2021,Google Ads,Campaign 548,Engagements,481.85,37.95,20.631,0,0,139
32236,09/03/2021,Google Ads,Campaign 549,Conversions,187.45,11.5,10.304,0,0,54
32237,09/03/2021,Google Ads,Campaign 551,Conversions,2412.7,194.35,150.765,0.91543105,17.93109409,699
32238,09/03/2021,Google Ads,Campaign 625,Video Views,573839.65,6157.1,237.6961691,28.75,1000.212195,166330
32239,09/03/2021,Snapchat,Campaign 61,Conversions,0,0,0,2.3,73.1061279,0
32240,09/03/2021,Snapchat,Campaign 66,Engagements,0,0,0,16.1,600.2543093,0
32241,09/03/2021,Snapchat,Campaign 68,Conversions,0,0,0,54.05,2296.014931,0
32242,09/03/2021,Snapchat,Campaign 69,Conversions,0,0,0,12.65,442.2934557,0
32243,09/03/2021,Snapchat,Campaign 70,Conversions,0,0,0,58.65,3114.147929,0
32244,09/03/2021,Snapchat,Campaign 71,Conversions,1139590.2,0,2445.206408,105.8,4139.535683,330316
32245,09/03/2021,Snapchat,Campaign 72,Conversions,229495.15,3408.6,394.0913311,52.9,1929.91229,66520
32246,09/03/2021,Snapchat,Campaign 73,Reach,220556.2,448.5,226.2370505,272.55,13419.29421,63929
32247,09/03/2021,Snapchat,Campaign 74,Engagements,563572.45,1581.25,636.4667628,493.35,22471.90415,163354
32248,10/03/2021,Facebook Ads,Campaign 271,Reach,328026,465.75,223.9394989,196.65,9091.9115,95080
32249,10/03/2021,Facebook Ads,Campaign 294,Conversions,0,,0,3.45,138.713,0
32250,10/03/2021,Facebook Ads,Campaign 297,Conversions,0,,0,29.9,1427.6905,0
32251,10/03/2021,Facebook Ads,Campaign 299,Conversions,2104654.1,4299.85,3620.016001,1012,47855.2835,610044
32252,10/03/2021,Facebook Ads,Campaign 300,Conversions,103412.6,794.65,541.2705,18.4,660.7325,29974
32253,10/03/2021,Facebook Ads,Campaign 301,Conversions,653106.85,3443.1,1450.1845,167.9,7638.4265,189306
32254,10/03/2021,Facebook Ads,Campaign 302,Reach,412318.7,5904.1,702.006,62.1,2792.775,119512
32255,10/03/2021,Facebook Ads,Campaign 303,Engagements,0,,0,34.5,1647.95,0
32256,10/03/2021,Facebook Ads,Campaign 304,Reach,361036.75,2513.9,710.1709977,94.3,3894.1875,104648
32257,10/03/2021,Facebook Ads,Campaign 305,Video Views,103935.85,1095.95,478.8255,41.4,1834.71,30126
32258,10/03/2021,Facebook Ads,Campaign 307,Conversions,460386.4,4206.7,1339.474,290.95,12710.9385,133445
32259,10/03/2021,Facebook Ads,Campaign 308,Conversions,921305.25,1649.1,1559.112499,518.65,22891.647,267045
32260,10/03/2021,Google Ads,Campaign 514,Video Views,10147.6,3266,170.7175,82.3765171,3454.215678,2941
32261,10/03/2021,Google Ads,Campaign 515,Engagements,6812.6,834.9,711.758,2.95793225,113.100994,1974
32262,10/03/2021,Google Ads,Campaign 517,Conversions,52060.5,6270.95,850.793,65.0083132,2898.720791,15090
32263,10/03/2021,Google Ads,Campaign 518,Conversions,2084.95,453.1,83.076,19.5689566,1442.659012,604
32264,10/03/2021,Google Ads,Campaign 519,Conversions,4.6,0,0,0,0,1
32265,10/03/2021,Google Ads,Campaign 527,Reach,5053.1,604.9,252.241,0,0,1464
32266,10/03/2021,Google Ads,Campaign 528,Conversions,2435.7,169.05,133.4575,1.15,37.84628139,706
32267,10/03/2021,Google Ads,Campaign 529,Video Views,1010369.3,11069.9,192.5776085,47.13154365,1698.384233,292860
32268,10/03/2021,Google Ads,Campaign 530,Conversions,229357.15,2731.25,147.1437627,18.3944455,730.3869019,66480
32269,10/03/2021,Google Ads,Campaign 534,Conversions,523.25,93.15,51.2325,17.96428455,1459.159786,151
32270,10/03/2021,Google Ads,Campaign 541,Reach,179.4,6.9,0.9085,0,0,52
32271,10/03/2021,Google Ads,Campaign 546,Engagements,3336.15,724.5,341.964,0.6400371,49.19240341,967
32272,10/03/2021,Google Ads,Campaign 548,Engagements,1823.9,155.25,65.8375,0,0,528
32273,10/03/2021,Google Ads,Campaign 549,Conversions,721.05,52.9,62.882,0,0,209
32274,10/03/2021,Google Ads,Campaign 550,Conversions,411.7,34.5,15.088,0,0,119
32275,10/03/2021,Google Ads,Campaign 551,Conversions,5990.35,405.95,266.248,0,0,1736
32276,10/03/2021,Google Ads,Campaign 625,Video Views,543427.9,5953.55,298.3929575,21.85,1093.506431,157515
32277,10/03/2021,Snapchat,Campaign 61,Conversions,0,0,0,1.15,44.4135589,0
32278,10/03/2021,Snapchat,Campaign 66,Engagements,0,0,0,13.8,716.1433583,0
32279,10/03/2021,Snapchat,Campaign 68,Conversions,0,0,0,72.45,3436.843216,0
32280,10/03/2021,Snapchat,Campaign 69,Conversions,0,0,0,21.85,758.4542445,0
32281,10/03/2021,Snapchat,Campaign 70,Conversions,0,0,0,60.95,2751.565601,0
32282,10/03/2021,Snapchat,Campaign 71,Conversions,3958144.75,0,4134.294979,347.3,15077.80878,1147288
32283,10/03/2021,Snapchat,Campaign 72,Conversions,243632.1,3062.45,402.7629107,50.6,2175.289704,70618
32284,10/03/2021,Snapchat,Campaign 73,Reach,185252.35,456.55,236.016884,287.5,13590.36528,53696
32285,10/03/2021,Snapchat,Campaign 74,Engagements,452717.05,1424.85,628.825083,495.65,19852.12234,131222
32286,11/03/2021,Facebook Ads,Campaign 271,Reach,445828.55,579.6,296.3205,293.25,13796.826,129225
32287,11/03/2021,Facebook Ads,Campaign 294,Conversions,0,,0,5.75,168.544,0
32288,11/03/2021,Facebook Ads,Campaign 297,Conversions,0,,0,12.65,594.3315,0
32289,11/03/2021,Facebook Ads,Campaign 299,Conversions,1796543.8,4275.7,3328.813001,884.35,53039.771,520737
32290,11/03/2021,Facebook Ads,Campaign 300,Conversions,0,,0,1.15,128.9035,0
32291,11/03/2021,Facebook Ads,Campaign 301,Conversions,650299.7,3579.95,1437.8105,126.5,5706.047,188492
32292,11/03/2021,Facebook Ads,Campaign 302,Reach,393992.3,5491.25,688.0105,44.85,2085.962,114200
32293,11/03/2021,Facebook Ads,Campaign 303,Engagements,0,,0,32.2,1077.0785,0
32294,11/03/2021,Facebook Ads,Campaign 304,Reach,351526.25,2571.4,715.2655,90.85,4058.189,101891
32295,11/03/2021,Facebook Ads,Campaign 305,Video Views,100350.15,966,484.495,34.5,1337.289,29087
32296,11/03/2021,Facebook Ads,Campaign 307,Conversions,441942.7,3522.45,1306.722,269.1,11795.4235,128099
32297,11/03/2021,Facebook Ads,Campaign 308,Conversions,905757.25,1545.6,1482.4995,434.7,18612.865,262538
32298,11/03/2021,Google Ads,Campaign 514,Video Views,10092.4,3229.2,102.81,79.5902948,2655.152441,2925
32299,11/03/2021,Google Ads,Campaign 515,Engagements,10942.25,1398.4,1387.3025,5.0562717,142.6541979,3171
32300,11/03/2021,Google Ads,Campaign 517,Conversions,34997.95,4021.55,456.4925,27.3579434,1157.219052,10144
32301,11/03/2021,Google Ads,Campaign 518,Conversions,2259.75,497.95,92.368,13.1434213,320.4209918,655
32302,11/03/2021,Google Ads,Campaign 519,Conversions,148.35,2.3,0.115,0,0,43
32303,11/03/2021,Google Ads,Campaign 520,Conversions,1964.2,313.95,73.9335,0.3514975,11.45670148,569
32304,11/03/2021,Google Ads,Campaign 523,Conversions,1.15,0,0,0,0,0
32305,11/03/2021,Google Ads,Campaign 527,Reach,4602.3,549.7,196.5925,2.3,68.39785123,1334
32306,11/03/2021,Google Ads,Campaign 528,Conversions,2005.6,133.4,122.13,0,0,581
32307,11/03/2021,Google Ads,Campaign 529,Video Views,942313.45,10479.95,194.6746381,16.2945777,669.4907857,273134
32308,11/03/2021,Google Ads,Campaign 530,Conversions,211034.2,2508.15,122.7926978,17.66450485,835.7169616,61169
32309,11/03/2021,Google Ads,Campaign 534,Conversions,455.4,78.2,40.9055,0,0,132
32310,11/03/2021,Google Ads,Campaign 541,Reach,256.45,19.55,5.474,0,0,74
32311,11/03/2021,Google Ads,Campaign 546,Engagements,3184.35,579.6,263.2925,1.15,44.45599726,923
32312,11/03/2021,Google Ads,Campaign 548,Engagements,1871.05,202.4,108.2725,0.1571613,13.12222665,542
32313,11/03/2021,Google Ads,Campaign 549,Conversions,535.9,26.45,19.044,0.3141501,11.89406473,155
32314,11/03/2021,Google Ads,Campaign 550,Conversions,2118.3,194.35,76.0035,0,0,614
32315,11/03/2021,Google Ads,Campaign 551,Conversions,4665.55,300.15,191.498,0,0,1352
32316,11/03/2021,Google Ads,Campaign 625,Video Views,466902.3,5350.95,260.1132721,35.65,912.4223463,135334
32317,11/03/2021,Snapchat,Campaign 66,Engagements,0,0,0,4.6,169.2323405,0
32318,11/03/2021,Snapchat,Campaign 68,Conversions,0,0,0,66.7,2926.203146,0
32319,11/03/2021,Snapchat,Campaign 69,Conversions,0,0,0,17.25,969.4675295,0
32320,11/03/2021,Snapchat,Campaign 70,Conversions,0,0,0,35.65,1591.364152,0
32321,11/03/2021,Snapchat,Campaign 71,Conversions,2486434.55,0,2471.733072,330.05,13704.34684,720705
32322,11/03/2021,Snapchat,Campaign 72,Conversions,185136.2,3405.15,425.3723879,28.75,1159.44952,53662
32323,11/03/2021,Snapchat,Campaign 73,Reach,158635.6,389.85,224.2366094,250.7,10451.11791,45981
32324,11/03/2021,Snapchat,Campaign 74,Engagements,491360.5,1358.15,614.4505027,465.75,19542.73825,142423
32325,12/03/2021,Facebook Ads,Campaign 271,Reach,471586.25,641.7,293.112,307.05,13993.3725,136691
32326,12/03/2021,Facebook Ads,Campaign 294,Conversions,0,,0,2.3,63.3305,0
32327,12/03/2021,Facebook Ads,Campaign 297,Conversions,0,,0,10.35,498.87,0
32328,12/03/2021,Facebook Ads,Campaign 299,Conversions,1856005.7,4305.6,3410.6815,871.7,41475.969,537972
32329,12/03/2021,Facebook Ads,Campaign 300,Conversions,0,,0,,0,0
32330,12/03/2021,Facebook Ads,Campaign 301,Conversions,605968.35,3197,1417.5705,100.05,4401.303,175643
32331,12/03/2021,Facebook Ads,Campaign 302,Reach,388550.5,6022.55,697.3715,48.3,1662.7505,112623
32332,12/03/2021,Facebook Ads,Campaign 303,Engagements,0,,0,19.55,566.237,0
32333,12/03/2021,Facebook Ads,Campaign 304,Reach,369739.95,2459.85,695.8995,59.8,2562.476,107171
32334,12/03/2021,Facebook Ads,Campaign 305,Video Views,99470.4,949.9,470.603,27.6,1040.221,28832
32335,12/03/2021,Facebook Ads,Campaign 307,Conversions,473632.1,2967,1289.7135,236.9,11142.8675,137284
32336,12/03/2021,Facebook Ads,Campaign 308,Conversions,866813.65,1373.1,1464.4445,380.65,16258.3895,251250
32337,12/03/2021,Google Ads,Campaign 514,Video Views,9917.6,3090.05,98.969,81.7970574,3540.072954,2874
32338,12/03/2021,Google Ads,Campaign 515,Engagements,7870.6,920,769.0395,1.28508935,49.70844414,2281
32339,12/03/2021,Google Ads,Campaign 517,Conversions,34802.45,3844.45,413.7355,32.6208195,1291.869764,10087
32340,12/03/2021,Google Ads,Campaign 518,Conversions,2218.35,541.65,106.122,16.5196741,609.7903298,643
32341,12/03/2021,Google Ads,Campaign 519,Conversions,374.9,3.45,0.092,0,0,108
32342,12/03/2021,Google Ads,Campaign 520,Conversions,2272.4,317.4,91.77,1.15,33.30216015,658
32343,12/03/2021,Google Ads,Campaign 527,Reach,2987.7,310.5,91.126,0.0784691,3.759416378,866
32344,12/03/2021,Google Ads,Campaign 528,Conversions,1269.6,73.6,36.0755,0,0,368
32345,12/03/2021,Google Ads,Campaign 529,Video Views,963346.95,10055.6,171.148114,18.3457085,656.3809416,279231
32346,12/03/2021,Google Ads,Campaign 530,Conversions,203593.7,2374.75,110.0376959,19.1336218,882.7317009,59012
32347,12/03/2021,Google Ads,Campaign 534,Conversions,277.15,33.35,11.0515,0,0,80
32348,12/03/2021,Google Ads,Campaign 541,Reach,139.15,6.9,0.7705,0,0,40
32349,12/03/2021,Google Ads,Campaign 546,Engagements,3024.5,409.4,159.9075,0.60812115,23.50837581,876
32350,12/03/2021,Google Ads,Campaign 547,Conversions,1.15,0,0,0,0,0
32351,12/03/2021,Google Ads,Campaign 548,Engagements,1305.25,134.55,60.8695,0.20186525,27.10703913,378
32352,12/03/2021,Google Ads,Campaign 549,Conversions,457.7,28.75,27.4275,0,0,132
32353,12/03/2021,Google Ads,Campaign 550,Conversions,2226.4,231.15,55.9475,1.7992003,121.4866383,645
32354,12/03/2021,Google Ads,Campaign 551,Conversions,2921,150.65,71.5415,0.06895055,4.870158191,846
32355,12/03/2021,Google Ads,Campaign 625,Video Views,396878.8,4401.05,233.4556557,25.3,1335.217467,115037
32356,12/03/2021,Snapchat,Campaign 66,Engagements,0,0,0,2.3,38.2741206,0
32357,12/03/2021,Snapchat,Campaign 68,Conversions,0,0,0,49.45,2390.868265,0
32358,12/03/2021,Snapchat,Campaign 69,Conversions,0,0,0,13.8,650.6874076,0
32359,12/03/2021,Snapchat,Campaign 70,Conversions,0,0,0,40.25,1338.326331,0
32360,12/03/2021,Snapchat,Campaign 71,Conversions,1962541.7,0,2568.460764,250.7,12083.14148,568852
32361,12/03/2021,Snapchat,Campaign 72,Conversions,200971.7,3436.2,423.2693818,28.75,885.0034127,58252
32362,12/03/2021,Snapchat,Campaign 73,Reach,184969.45,438.15,248.6112182,289.8,13443.33026,53614
32363,12/03/2021,Snapchat,Campaign 74,Engagements,537352.45,1475.45,640.178657,450.8,18991.68535,155754
32364,13/03/2021,Facebook Ads,Campaign 271,Reach,411698.85,516.35,301.254,373.75,15443.12,119333
32365,13/03/2021,Facebook Ads,Campaign 294,Conversions,0,,0,3.45,94.392,0
32366,13/03/2021,Facebook Ads,Campaign 297,Conversions,0,,0,2.3,56.764,0
32367,13/03/2021,Facebook Ads,Campaign 299,Conversions,1885084.6,3539.7,3493.055999,1023.5,45603.664,546401
32368,13/03/2021,Facebook Ads,Campaign 300,Conversions,0,,0,1.15,50.1515,0
32369,13/03/2021,Facebook Ads,Campaign 301,Conversions,592473.1,3149.85,1501.7965,125.35,6215.1865,171731
32370,13/03/2021,Facebook Ads,Campaign 302,Reach,417321.2,6012.2,697.7624988,57.5,1941.591,120962
32371,13/03/2021,Facebook Ads,Campaign 303,Engagements,0,,0,16.1,456.78,0
32372,13/03/2021,Facebook Ads,Campaign 304,Reach,359225.5,2393.15,723.488,80.5,4192.877,104123
32373,13/03/2021,Facebook Ads,Campaign 305,Video Views,98020.25,963.7,479.1245012,26.45,1083.2655,28411
32374,13/03/2021,Facebook Ads,Campaign 307,Conversions,553429.45,2172.35,1415.4315,369.15,17293.6425,160414
32375,13/03/2021,Facebook Ads,Campaign 308,Conversions,761822.1,1108.6,1397.756,428.95,19418.7045,220818
32376,13/03/2021,Google Ads,Campaign 514,Video Views,12815.6,4261.9,98.808,166.2826078,7498.452045,3714
32377,13/03/2021,Google Ads,Campaign 515,Engagements,10466.15,1299.5,910.087,3.4465178,205.0558948,3033
32378,13/03/2021,Google Ads,Campaign 517,Conversions,38331.8,4121.6,437.7935,44.32284345,2212.483916,11110
32379,13/03/2021,Google Ads,Campaign 518,Conversions,1766.4,481.85,83.789,18.3517092,439.3948957,512
32380,13/03/2021,Google Ads,Campaign 519,Conversions,376.05,8.05,0.529,0,0,109
32381,13/03/2021,Google Ads,Campaign 520,Conversions,2530,315.1,87.607,7.33976345,485.3391746,733
32382,13/03/2021,Google Ads,Campaign 527,Reach,3877.8,420.9,123.694,0.1556916,2.417884033,1124
32383,13/03/2021,Google Ads,Campaign 528,Conversions,1382.3,95.45,56.1545,0,0,400
32384,13/03/2021,Google Ads,Campaign 529,Video Views,1039077.9,11065.3,197.6257727,30.4882963,962.9182019,301182
32385,13/03/2021,Google Ads,Campaign 530,Conversions,201710,2663.4,120.0828194,19.17555425,929.0125233,58466
32386,13/03/2021,Google Ads,Campaign 534,Conversions,381.8,51.75,19.1015,0.1156946,2.08212686,110
32387,13/03/2021,Google Ads,Campaign 541,Reach,190.9,16.1,3.082,0,0,55
32388,13/03/2021,Google Ads,Campaign 546,Engagements,3110.75,517.5,189.083,0.994957,28.94438706,901
32389,13/03/2021,Google Ads,Campaign 548,Engagements,1460.5,179.4,77.878,1.15,86.80789913,423
32390,13/03/2021,Google Ads,Campaign 549,Conversions,577.3,41.4,34.4425,1.15,23.82985985,167
32391,13/03/2021,Google Ads,Campaign 550,Conversions,2573.7,247.25,58.9835,0.05325995,0.905440451,746
32392,13/03/2021,Google Ads,Campaign 551,Conversions,2841.65,201.25,90.7005,0,0,823
32393,13/03/2021,Google Ads,Campaign 625,Video Views,350753.45,3854.8,183.0131126,29.9,997.8149079,101667
32394,13/03/2021,Snapchat,Campaign 66,Engagements,0,0,0,0,0,0
32395,13/03/2021,Snapchat,Campaign 68,Conversions,0,0,0,71.3,2949.369251,0
32396,13/03/2021,Snapchat,Campaign 69,Conversions,0,0,0,18.4,786.6959813,0
32397,13/03/2021,Snapchat,Campaign 70,Conversions,0,0,0,52.9,2341.905776,0
32398,13/03/2021,Snapchat,Campaign 71,Conversions,1401859.2,0,2593.173686,255.3,11193.46188,406336
32399,13/03/2021,Snapchat,Campaign 72,Conversions,232073.45,3187.8,405.7766778,31.05,1526.386314,67267
32400,13/03/2021,Snapchat,Campaign 73,Reach,181970.25,415.15,245.2177188,315.1,13761.15435,52745
32401,13/03/2021,Snapchat,Campaign 74,Engagements,521607.8,1434.05,603.6427556,555.45,23362.49391,151190
32402,14/03/2021,Facebook Ads,Campaign 271,Reach,423125.25,469.2,287.7875,384.1,16061.3945,122645
32403,14/03/2021,Facebook Ads,Campaign 294,Conversions,0,,0,,0,0
32404,14/03/2021,Facebook Ads,Campaign 299,Conversions,1844200.95,3362.6,3218.620001,1152.3,50647.9205,534551
32405,14/03/2021,Facebook Ads,Campaign 300,Conversions,0,,0,,0,0
32406,14/03/2021,Facebook Ads,Campaign 301,Conversions,1052874.45,4792.05,2702.569,143.75,6467.784,305181
32407,14/03/2021,Facebook Ads,Campaign 302,Reach,409841.6,5724.7,698.3949989,58.65,2741.8415,118794
32408,14/03/2021,Facebook Ads,Campaign 303,Engagements,0,,0,9.2,457.723,0
32409,14/03/2021,Facebook Ads,Campaign 304,Reach,389311.8,2464.45,715.0010012,94.3,4626.2315,112844
32410,14/03/2021,Facebook Ads,Campaign 305,Video Views,101509.35,1020.05,483.1724989,48.3,1505.764,29423
32411,14/03/2021,Facebook Ads,Campaign 307,Conversions,526039.9,1549.05,1238.825999,411.7,18247.878,152475
32412,14/03/2021,Facebook Ads,Campaign 308,Conversions,0,,0,90.85,3739.386,0
32413,14/03/2021,Facebook Ads,Campaign 309,Reach,209498.95,234.6,390.3215,65.55,3192.3195,60724
